period,plantCode,plantName,fuel2002,fuelTypeDescription,state,stateDescription,primeMover,generation,generation-units
2019-11,57699,Webberville Solar Project,SUN,Solar,TX,Texas,ALL,3201.53,megawatthours
2019-11,57699,Webberville Solar Project,SUN,Solar,TX,Texas,PV,3201.53,megawatthours
2020-04,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,40464.0,megawatthours
2020-04,59994,RE Roserock,SUN,Solar,TX,Texas,PV,40464.0,megawatthours
2021-03,62932,Oberon IB,SUN,Solar,TX,Texas,ALL,5829.0,megawatthours
2021-03,62932,Oberon IB,SUN,Solar,TX,Texas,PV,5829.0,megawatthours
2021-03,62933,Oberon IA,SUN,Solar,TX,Texas,ALL,27242.0,megawatthours
2021-03,62933,Oberon IA,SUN,Solar,TX,Texas,PV,27242.0,megawatthours
2020-04,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,26843.0,megawatthours
2020-04,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,26843.0,megawatthours
2019-11,59204,OCI Alamo 3 LLC,SUN,Solar,TX,Texas,ALL,612.61,megawatthours
2019-11,59204,OCI Alamo 3 LLC,SUN,Solar,TX,Texas,PV,612.61,megawatthours
2019-11,59205,OCI Alamo 5 LLC,SUN,Solar,TX,Texas,ALL,11234.85,megawatthours
2019-11,59205,OCI Alamo 5 LLC,SUN,Solar,TX,Texas,PV,11234.85,megawatthours
2019-11,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,15843.0,megawatthours
2019-11,59206,Alamo 6,SUN,Solar,TX,Texas,PV,15843.0,megawatthours
2019-11,59207,OCI Alamo 7 LLC,SUN,Solar,TX,Texas,ALL,14286.4,megawatthours
2019-11,59207,OCI Alamo 7 LLC,SUN,Solar,TX,Texas,PV,14286.4,megawatthours
2021-01,63222,Impact Solar 1,SUN,Solar,TX,Texas,ALL,24471.0,megawatthours
2021-01,63222,Impact Solar 1,SUN,Solar,TX,Texas,PV,24471.0,megawatthours
2021-01,63273,Wagyu,SUN,Solar,TX,Texas,ALL,16299.0,megawatthours
2021-01,63273,Wagyu,SUN,Solar,TX,Texas,PV,16299.0,megawatthours
2019-11,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,22820.0,megawatthours
2019-11,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,22820.0,megawatthours
2019-11,57197,Blue Wing Solar Energy Generation,SUN,Solar,TX,Texas,ALL,1230.95,megawatthours
2019-11,57197,Blue Wing Solar Energy Generation,SUN,Solar,TX,Texas,PV,1230.95,megawatthours
2021-03,62755,Prospero Solar,SUN,Solar,TX,Texas,ALL,43019.0,megawatthours
2021-03,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,43019.0,megawatthours
2021-03,63222,Impact Solar 1,SUN,Solar,TX,Texas,ALL,37983.0,megawatthours
2021-03,63222,Impact Solar 1,SUN,Solar,TX,Texas,PV,37983.0,megawatthours
2021-03,63273,Wagyu,SUN,Solar,TX,Texas,ALL,20921.0,megawatthours
2021-03,63273,Wagyu,SUN,Solar,TX,Texas,PV,20921.0,megawatthours
2021-01,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,33877.0,megawatthours
2021-01,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,33877.0,megawatthours
2021-06,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,34899.0,megawatthours
2021-06,59994,RE Roserock,SUN,Solar,TX,Texas,PV,34899.0,megawatthours
2021-05,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,0.0,megawatthours
2021-05,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,0.0,megawatthours
2021-01,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,25975.0,megawatthours
2021-01,59994,RE Roserock,SUN,Solar,TX,Texas,PV,25975.0,megawatthours
2021-01,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,20473.0,megawatthours
2021-01,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,20473.0,megawatthours
2020-07,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,14267.0,megawatthours
2020-07,61697,Lamesa II,SUN,Solar,TX,Texas,PV,14267.0,megawatthours
2020-07,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,65521.0,megawatthours
2020-07,62249,Misae Solar,SUN,Solar,TX,Texas,PV,65521.0,megawatthours
2019-11,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,4645.0,megawatthours
2019-11,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,4645.0,megawatthours
2020-07,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,49454.0,megawatthours
2020-07,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,49454.0,megawatthours
2021-06,60436,East Pecos Solar,SUN,Solar,TX,Texas,ALL,29949.0,megawatthours
2021-06,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,29949.0,megawatthours
2021-06,63222,Impact Solar 1,SUN,Solar,TX,Texas,ALL,45918.0,megawatthours
2021-06,63222,Impact Solar 1,SUN,Solar,TX,Texas,PV,45918.0,megawatthours
2019-11,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,ALL,125.56,megawatthours
2019-11,62152,IKEA Live Oak Rooftop PV System,SUN,Solar,TX,Texas,PV,125.56,megawatthours
2021-06,63273,Wagyu,SUN,Solar,TX,Texas,ALL,25347.0,megawatthours
2021-06,63273,Wagyu,SUN,Solar,TX,Texas,PV,25347.0,megawatthours
2019-11,58710,Barilla Solar,SUN,Solar,TX,Texas,ALL,3272.78,megawatthours
2019-11,58710,Barilla Solar,SUN,Solar,TX,Texas,PV,3272.78,megawatthours
2019-11,58716,"OCI Alamo 2, LLC",SUN,Solar,TX,Texas,ALL,456.68,megawatthours
2019-11,58716,"OCI Alamo 2, LLC",SUN,Solar,TX,Texas,PV,456.68,megawatthours
2019-11,58717,"OCI Alamo 4, LLC",SUN,Solar,TX,Texas,ALL,3993.37,megawatthours
2019-11,58717,"OCI Alamo 4, LLC",SUN,Solar,TX,Texas,PV,3993.37,megawatthours
2019-11,60472,CPS 1 Community Solar,SUN,Solar,TX,Texas,ALL,111.72,megawatthours
2019-11,60472,CPS 1 Community Solar,SUN,Solar,TX,Texas,PV,111.72,megawatthours
2021-06,63328,Juno Solar Project,SUN,Solar,TX,Texas,ALL,47416.0,megawatthours
2021-06,63328,Juno Solar Project,SUN,Solar,TX,Texas,PV,47416.0,megawatthours
2020-06,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,44365.0,megawatthours
2020-06,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,44365.0,megawatthours
2021-06,63351,Bluebell Solar II,SUN,Solar,TX,Texas,ALL,32100.0,megawatthours
2021-06,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,32100.0,megawatthours
2020-01,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,37564.0,megawatthours
2020-01,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,37564.0,megawatthours
2020-04,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,8486.0,megawatthours
2020-04,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,8486.0,megawatthours
2020-08,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,124.0,megawatthours
2020-08,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,124.0,megawatthours
2020-04,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,35308.0,megawatthours
2020-04,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,35308.0,megawatthours
2021-01,63351,Bluebell Solar II,SUN,Solar,TX,Texas,ALL,17956.0,megawatthours
2021-01,63351,Bluebell Solar II,SUN,Solar,TX,Texas,PV,17956.0,megawatthours
2021-06,62755,Prospero Solar,SUN,Solar,TX,Texas,ALL,69230.0,megawatthours
2021-06,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,69230.0,megawatthours
2021-06,62773,Rippey Solar,SUN,Solar,TX,Texas,ALL,14726.0,megawatthours
2021-06,62773,Rippey Solar,SUN,Solar,TX,Texas,PV,14726.0,megawatthours
2021-06,62774,Kellam Solar,SUN,Solar,TX,Texas,ALL,13839.0,megawatthours
2021-06,62774,Kellam Solar,SUN,Solar,TX,Texas,PV,13839.0,megawatthours
2021-06,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,42964.0,megawatthours
2021-06,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,42964.0,megawatthours
2021-06,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,1118.0,megawatthours
2021-06,63519,CED Crane Solar,SUN,Solar,TX,Texas,ALL,43793.0,megawatthours
2021-06,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,43793.0,megawatthours
2021-01,63519,CED Crane Solar,SUN,Solar,TX,Texas,ALL,22108.0,megawatthours
2021-01,63519,CED Crane Solar,SUN,Solar,TX,Texas,PV,22108.0,megawatthours
2021-06,62804,Greasewood,SUN,Solar,TX,Texas,ALL,62578.0,megawatthours
2021-06,62804,Greasewood,SUN,Solar,TX,Texas,PV,62578.0,megawatthours
2021-06,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,1118.0,megawatthours
2021-06,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,ALL,53529.0,megawatthours
2021-06,62845,ENGIE Long Draw Solar LLC,SUN,Solar,TX,Texas,PV,53529.0,megawatthours
2020-05,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,28025.0,megawatthours
2020-05,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,28025.0,megawatthours
2020-05,62448,Lapetus,SUN,Solar,TX,Texas,ALL,21464.0,megawatthours
2020-05,62448,Lapetus,SUN,Solar,TX,Texas,PV,21464.0,megawatthours
2020-05,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,44828.0,megawatthours
2020-05,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,44828.0,megawatthours
2021-06,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,8082.0,megawatthours
2021-06,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,8082.0,megawatthours
2021-06,62448,Lapetus,SUN,Solar,TX,Texas,ALL,24179.0,megawatthours
2021-06,62448,Lapetus,SUN,Solar,TX,Texas,PV,24179.0,megawatthours
2021-06,62932,Oberon IB,SUN,Solar,TX,Texas,ALL,7517.0,megawatthours
2021-06,62932,Oberon IB,SUN,Solar,TX,Texas,PV,7517.0,megawatthours
2021-06,62933,Oberon IA,SUN,Solar,TX,Texas,ALL,39677.0,megawatthours
2021-06,62933,Oberon IA,SUN,Solar,TX,Texas,PV,39677.0,megawatthours
2020-07,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,73032.0,megawatthours
2020-07,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,73032.0,megawatthours
2021-06,62483,Taygete Energy Project LLC,SUN,Solar,TX,Texas,ALL,59773.0,megawatthours
2021-06,62483,Taygete Energy Project LLC,SUN,Solar,TX,Texas,PV,59773.0,megawatthours
2020-07,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,ALL,54178.0,megawatthours
2020-07,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,54178.0,megawatthours
2019-11,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,7095.0,megawatthours
2019-11,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,7095.0,megawatthours
2020-05,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,55.0,megawatthours
2020-05,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,55.0,megawatthours
2021-06,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,ALL,112155.0,megawatthours
2021-06,62561,"Roadrunner, LLC Hybrid",SUN,Solar,TX,Texas,PV,112155.0,megawatthours
2021-06,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,25714.0,megawatthours
2021-06,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,25714.0,megawatthours
2020-07,62141,Rambler,SUN,Solar,TX,Texas,ALL,45779.0,megawatthours
2020-07,62141,Rambler,SUN,Solar,TX,Texas,PV,45779.0,megawatthours
2019-11,60774,Phantom Solar,SUN,Solar,TX,Texas,ALL,1171.83,megawatthours
2019-11,60774,Phantom Solar,SUN,Solar,TX,Texas,PV,1171.83,megawatthours
2021-06,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,64240.0,megawatthours
2021-06,62249,Misae Solar,SUN,Solar,TX,Texas,PV,64240.0,megawatthours
2020-05,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,26416.0,megawatthours
2020-05,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,26416.0,megawatthours
2020-08,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,9863.0,megawatthours
2020-08,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,9863.0,megawatthours
2020-05,60436,East Pecos Solar,SUN,Solar,TX,Texas,ALL,31151.0,megawatthours
2020-05,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,31151.0,megawatthours
2019-10,58710,Barilla Solar,SUN,Solar,TX,Texas,ALL,4241.83,megawatthours
2019-10,58710,Barilla Solar,SUN,Solar,TX,Texas,PV,4241.83,megawatthours
2019-10,58716,"OCI Alamo 2, LLC",SUN,Solar,TX,Texas,ALL,591.9,megawatthours
2019-10,58716,"OCI Alamo 2, LLC",SUN,Solar,TX,Texas,PV,591.9,megawatthours
2019-10,58717,"OCI Alamo 4, LLC",SUN,Solar,TX,Texas,ALL,5175.78,megawatthours
2019-10,58717,"OCI Alamo 4, LLC",SUN,Solar,TX,Texas,PV,5175.78,megawatthours
2020-08,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,8854.0,megawatthours
2020-08,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,8854.0,megawatthours
2021-06,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,27273.0,megawatthours
2021-06,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,27273.0,megawatthours
2020-08,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,43378.0,megawatthours
2020-08,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,43378.0,megawatthours
2021-06,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,24542.0,megawatthours
2021-06,59206,Alamo 6,SUN,Solar,TX,Texas,PV,24542.0,megawatthours
2020-08,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,12220.0,megawatthours
2020-08,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,12220.0,megawatthours
2021-06,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,ALL,11341.0,megawatthours
2021-06,60989,SolaireHolman Solar Project,SUN,Solar,TX,Texas,PV,11341.0,megawatthours
2020-06,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,27016.0,megawatthours
2020-06,59206,Alamo 6,SUN,Solar,TX,Texas,PV,27016.0,megawatthours
2020-07,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,47248.0,megawatthours
2020-07,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,47248.0,megawatthours
2020-05,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,ALL,68306.0,megawatthours
2020-05,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,68306.0,megawatthours
2020-08,60372,Lamesa Solar,SUN,Solar,TX,Texas,ALL,28056.0,megawatthours
2020-08,60372,Lamesa Solar,SUN,Solar,TX,Texas,PV,28056.0,megawatthours
2020-08,60436,East Pecos Solar,SUN,Solar,TX,Texas,ALL,32449.0,megawatthours
2020-08,60436,East Pecos Solar,SUN,Solar,TX,Texas,PV,32449.0,megawatthours
2020-06,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,15329.0,megawatthours
2020-06,61697,Lamesa II,SUN,Solar,TX,Texas,PV,15329.0,megawatthours
2021-06,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,0.0,megawatthours
2020-07,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,26495.0,megawatthours
2020-07,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,26495.0,megawatthours
2020-07,62448,Lapetus,SUN,Solar,TX,Texas,ALL,26933.0,megawatthours
2020-07,62448,Lapetus,SUN,Solar,TX,Texas,PV,26933.0,megawatthours
2020-06,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,75990.0,megawatthours
2020-06,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,75990.0,megawatthours
2019-10,57197,Blue Wing Solar Energy Generation,SUN,Solar,TX,Texas,ALL,1595.43,megawatthours
2019-10,57197,Blue Wing Solar Energy Generation,SUN,Solar,TX,Texas,PV,1595.43,megawatthours
2020-06,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,ALL,53074.0,megawatthours
2020-06,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,53074.0,megawatthours
2021-06,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,11216.0,megawatthours
2021-06,61697,Lamesa II,SUN,Solar,TX,Texas,PV,11216.0,megawatthours
2020-05,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,14102.0,megawatthours
2020-05,61697,Lamesa II,SUN,Solar,TX,Texas,PV,14102.0,megawatthours
2020-07,62755,Prospero Solar,SUN,Solar,TX,Texas,ALL,86237.0,megawatthours
2020-07,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,86237.0,megawatthours
2020-07,62932,Oberon IB,SUN,Solar,TX,Texas,ALL,9024.0,megawatthours
2020-07,62932,Oberon IB,SUN,Solar,TX,Texas,PV,9024.0,megawatthours
2020-07,62933,Oberon IA,SUN,Solar,TX,Texas,ALL,43027.0,megawatthours
2020-07,62933,Oberon IA,SUN,Solar,TX,Texas,PV,43027.0,megawatthours
2020-05,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,61293.0,megawatthours
2020-05,62249,Misae Solar,SUN,Solar,TX,Texas,PV,61293.0,megawatthours
2021-06,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,63520.0,megawatthours
2021-06,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,63520.0,megawatthours
2021-06,61346,RE Maplewood,SUN,Solar,TX,Texas,ALL,11743.0,megawatthours
2021-06,61346,RE Maplewood,SUN,Solar,TX,Texas,PV,11743.0,megawatthours
2021-06,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,38971.0,megawatthours
2021-06,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,38971.0,megawatthours
2021-06,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,ALL,48045.0,megawatthours
2021-06,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,48045.0,megawatthours
2020-08,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,43101.0,megawatthours
2020-08,59994,RE Roserock,SUN,Solar,TX,Texas,PV,43101.0,megawatthours
2020-08,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,42958.0,megawatthours
2020-08,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,42958.0,megawatthours
2021-06,64026,"ANSON Solar Center, LLC",SUN,Solar,TX,Texas,ALL,51920.0,megawatthours
2021-06,64026,"ANSON Solar Center, LLC",SUN,Solar,TX,Texas,PV,51920.0,megawatthours
2020-08,60581,Upton County Solar,SUN,Solar,TX,Texas,ALL,35318.0,megawatthours
2020-08,60581,Upton County Solar,SUN,Solar,TX,Texas,PV,35318.0,megawatthours
2021-06,62141,Rambler,SUN,Solar,TX,Texas,ALL,50135.0,megawatthours
2021-06,62141,Rambler,SUN,Solar,TX,Texas,PV,50135.0,megawatthours
2020-08,61368,Midway Solar - TX,SUN,Solar,TX,Texas,ALL,39498.0,megawatthours
2020-08,61368,Midway Solar - TX,SUN,Solar,TX,Texas,PV,39498.0,megawatthours
2021-06,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,0.0,megawatthours
2020-05,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,10989.0,megawatthours
2020-05,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,10989.0,megawatthours
2020-05,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,8222.0,megawatthours
2020-05,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,8222.0,megawatthours
2019-10,57699,Webberville Solar Project,SUN,Solar,TX,Texas,ALL,4149.49,megawatthours
2019-10,57699,Webberville Solar Project,SUN,Solar,TX,Texas,PV,4149.49,megawatthours
2020-02,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,23972.0,megawatthours
2020-02,59994,RE Roserock,SUN,Solar,TX,Texas,PV,23972.0,megawatthours
2019-10,60682,Pearl Solar,SUN,Solar,TX,Texas,ALL,8178.0,megawatthours
2019-10,60682,Pearl Solar,SUN,Solar,TX,Texas,PV,8178.0,megawatthours
2019-10,59204,OCI Alamo 3 LLC,SUN,Solar,TX,Texas,ALL,794.0,megawatthours
2019-10,59204,OCI Alamo 3 LLC,SUN,Solar,TX,Texas,PV,794.0,megawatthours
2019-10,59205,OCI Alamo 5 LLC,SUN,Solar,TX,Texas,ALL,14561.44,megawatthours
2020-02,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,17516.0,megawatthours
2020-02,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,17516.0,megawatthours
2020-02,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,23758.0,megawatthours
2020-02,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,23758.0,megawatthours
2020-06,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,46173.0,megawatthours
2020-06,59994,RE Roserock,SUN,Solar,TX,Texas,PV,46173.0,megawatthours
2019-10,59407,Newman Solar,SUN,Solar,TX,Texas,ALL,1983.02,megawatthours
2019-10,59407,Newman Solar,SUN,Solar,TX,Texas,PV,1983.02,megawatthours
2019-10,59205,OCI Alamo 5 LLC,SUN,Solar,TX,Texas,PV,14561.44,megawatthours
2019-10,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,20584.0,megawatthours
2019-10,59206,Alamo 6,SUN,Solar,TX,Texas,PV,20584.0,megawatthours
2019-10,59207,OCI Alamo 7 LLC,SUN,Solar,TX,Texas,ALL,18516.54,megawatthours
2019-10,59207,OCI Alamo 7 LLC,SUN,Solar,TX,Texas,PV,18516.54,megawatthours
2020-06,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,45684.0,megawatthours
2020-06,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,45684.0,megawatthours
2020-06,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,47972.0,megawatthours
2020-06,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,47972.0,megawatthours
2020-07,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,ALL,66.0,megawatthours
2020-07,58013,IKEA Round Rock 027,SUN,Solar,TX,Texas,PV,66.0,megawatthours
2020-08,61697,Lamesa II,SUN,Solar,TX,Texas,ALL,13988.0,megawatthours
2020-08,61697,Lamesa II,SUN,Solar,TX,Texas,PV,13988.0,megawatthours
2020-08,62755,Prospero Solar,SUN,Solar,TX,Texas,ALL,79896.0,megawatthours
2020-08,62755,Prospero Solar,SUN,Solar,TX,Texas,PV,79896.0,megawatthours
2020-08,62932,Oberon IB,SUN,Solar,TX,Texas,ALL,8524.0,megawatthours
2020-08,62932,Oberon IB,SUN,Solar,TX,Texas,PV,8524.0,megawatthours
2020-08,62933,Oberon IA,SUN,Solar,TX,Texas,ALL,40074.0,megawatthours
2020-08,62933,Oberon IA,SUN,Solar,TX,Texas,PV,40074.0,megawatthours
2020-08,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,60782.0,megawatthours
2020-08,62249,Misae Solar,SUN,Solar,TX,Texas,PV,60782.0,megawatthours
2020-08,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,62970.0,megawatthours
2020-08,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,62970.0,megawatthours
2020-08,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,23459.0,megawatthours
2020-08,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,23459.0,megawatthours
2019-10,60774,Phantom Solar,SUN,Solar,TX,Texas,ALL,1518.8,megawatthours
2019-10,60774,Phantom Solar,SUN,Solar,TX,Texas,PV,1518.8,megawatthours
2020-08,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,ALL,52179.0,megawatthours
2020-08,61962,Holstein 1 Solar Farm,SUN,Solar,TX,Texas,PV,52179.0,megawatthours
2020-08,62448,Lapetus,SUN,Solar,TX,Texas,ALL,25642.0,megawatthours
2020-08,62448,Lapetus,SUN,Solar,TX,Texas,PV,25642.0,megawatthours
2020-08,62561,"Roadrunner, LLC",SUN,Solar,TX,Texas,ALL,116571.0,megawatthours
2020-08,62561,"Roadrunner, LLC",SUN,Solar,TX,Texas,PV,116571.0,megawatthours
2019-10,60789,Bluebell Solar,SUN,Solar,TX,Texas,ALL,5893.0,megawatthours
2019-10,60789,Bluebell Solar,SUN,Solar,TX,Texas,PV,5893.0,megawatthours
2021-03,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,37921.0,megawatthours
2021-03,59994,RE Roserock,SUN,Solar,TX,Texas,PV,37921.0,megawatthours
2021-03,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,29222.0,megawatthours
2021-03,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,29222.0,megawatthours
2021-03,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,41589.0,megawatthours
2021-03,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,41589.0,megawatthours
2020-05,59206,Alamo 6,SUN,Solar,TX,Texas,ALL,26380.0,megawatthours
2020-05,59206,Alamo 6,SUN,Solar,TX,Texas,PV,26380.0,megawatthours
2020-05,61906,Phoebe Solar,SUN,Solar,TX,Texas,ALL,65515.0,megawatthours
2020-05,61906,Phoebe Solar,SUN,Solar,TX,Texas,PV,65515.0,megawatthours
2020-08,62141,Rambler,SUN,Solar,TX,Texas,ALL,60310.0,megawatthours
2020-08,62141,Rambler,SUN,Solar,TX,Texas,PV,60310.0,megawatthours
2020-06,62141,Rambler,SUN,Solar,TX,Texas,ALL,4671.0,megawatthours
2020-06,62141,Rambler,SUN,Solar,TX,Texas,PV,4671.0,megawatthours
2020-06,62249,Misae Solar,SUN,Solar,TX,Texas,ALL,49511.0,megawatthours
2020-06,62249,Misae Solar,SUN,Solar,TX,Texas,PV,49511.0,megawatthours
2020-01,59994,RE Roserock,SUN,Solar,TX,Texas,ALL,24349.0,megawatthours
2020-01,59994,RE Roserock,SUN,Solar,TX,Texas,PV,24349.0,megawatthours
2020-01,60044,Buckthorn Westex,SUN,Solar,TX,Texas,ALL,17874.0,megawatthours
2020-01,60044,Buckthorn Westex,SUN,Solar,TX,Texas,PV,17874.0,megawatthours
2020-01,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,ALL,23128.0,megawatthours
2020-01,60123,Castle Gap Solar Hybrid,SUN,Solar,TX,Texas,PV,23128.0,megawatthours
2020-06,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,ALL,28043.0,megawatthours
2020-06,62415,West of the Pecos Solar,SUN,Solar,TX,Texas,PV,28043.0,megawatthours
2020-06,62448,Lapetus,SUN,Solar,TX,Texas,ALL,26991.0,megawatthours
2020-06,62448,Lapetus,SUN,Solar,TX,Texas,PV,26991.0,megawatthours
